,filename,time,w_pre,w
1512,MOD05_L2.A2014187.1635.061.2017313075401.hdf,20141871635,738.0,0.7380000350531191
1513,MOD05_L2.A2014187.1810.061.2017313075448.hdf,20141871810,710.0,0.7100000337231904
1514,MOD05_L2.A2014187.1945.061.2017313075450.hdf,20141871945,1142.0,1.1420000542420894
1515,MOD05_L2.A2014187.2125.061.2017313075456.hdf,20141872125,1125.0,1.1250000534346327
1516,MOD05_L2.A2014187.2300.061.2017313075514.hdf,20141872300,-9999.0,-9.999000474927016
1517,MOD05_L2.A2014188.1220.061.2017313082101.hdf,20141881220,1221.0,1.221000057994388
1518,MOD05_L2.A2014188.1400.061.2017313082138.hdf,20141881400,1130.0,1.13000005367212
1519,MOD05_L2.A2014188.1540.061.2017313082210.hdf,20141881540,989.0,0.9890000469749793
1520,MOD05_L2.A2014188.1715.061.2017313082241.hdf,20141881715,784.0,0.7840000372380018
1521,MOD05_L2.A2014188.1850.061.2017313082315.hdf,20141881850,625.0,0.6250000296859071
1522,MOD05_L2.A2014188.2030.061.2017313082328.hdf,20141882030,526.0,0.5260000249836594
1523,MOD05_L2.A2014188.2205.061.2017313082409.hdf,20141882205,-9999.0,-9.999000474927016
1524,MOD05_L2.A2014188.2345.061.2017313082423.hdf,20141882345,217.0,0.21700001030694693
1525,MOD05_L2.A2014189.1125.061.2017313082738.hdf,20141891125,715.0,0.7150000339606777
1526,MOD05_L2.A2014189.1305.061.2017313082756.hdf,20141891305,589.0,0.5890000279759988
1527,MOD05_L2.A2014189.1445.061.2017313082820.hdf,20141891445,1046.0,1.046000049682334
1528,MOD05_L2.A2014189.1620.061.2017313082843.hdf,20141891620,889.0,0.8890000422252342
1529,MOD05_L2.A2014189.1755.061.2017313082916.hdf,20141891755,800.0,0.800000037997961
1530,MOD05_L2.A2014189.1935.061.2017313082937.hdf,20141891935,911.0,0.9110000432701781
1531,MOD05_L2.A2014189.2110.061.2017313083022.hdf,20141892110,1020.0,1.0200000484474003
1532,MOD05_L2.A2014189.2250.061.2017313083102.hdf,20141892250,638.0,0.6380000303033739
1533,MOD05_L2.A2014190.0030.061.2017313105722.hdf,20141900030,161.0,0.16100000764708966
1534,MOD05_L2.A2014190.1210.061.2017313105432.hdf,20141901210,1892.0,1.8920000898651779
1535,MOD05_L2.A2014190.1350.061.2017313105154.hdf,20141901350,2022.0,2.0220000960398465
1536,MOD05_L2.A2014190.1525.061.2017313105209.hdf,20141901525,1181.0,1.18100005609449
1537,MOD05_L2.A2014190.1705.061.2017313105243.hdf,20141901705,1301.0,1.3010000617941841
1538,MOD05_L2.A2014190.1840.061.2017313105229.hdf,20141901840,865.0,0.8650000410852954
1539,MOD05_L2.A2014190.2015.061.2017313105410.hdf,20141902015,1361.0,1.3610000646440312
1540,MOD05_L2.A2014190.2155.061.2017313105223.hdf,20141902155,1244.0,1.2440000590868294
1541,MOD05_L2.A2014190.2335.061.2017313105224.hdf,20141902335,1008.0,1.008000047877431
1542,MOD05_L2.A2014191.1115.061.2017313105909.hdf,20141911115,1607.0,1.6070000763284042
1543,MOD05_L2.A2014191.1255.061.2017313110001.hdf,20141911255,1661.0,1.6610000788932666
1544,MOD05_L2.A2014191.1430.061.2017313105831.hdf,20141911430,1669.0,1.6690000792732462
1545,MOD05_L2.A2014191.1610.061.2017313105749.hdf,20141911610,669.0,0.6690000317757949
1546,MOD05_L2.A2014191.1745.061.2017313105939.hdf,20141911745,262.0,0.26200001244433224
1547,MOD05_L2.A2014191.1920.061.2017313110322.hdf,20141911920,270.0,0.27000001282431185
1548,MOD05_L2.A2014191.2100.061.2017313105736.hdf,20141912100,1267.0,1.2670000601792708
1549,MOD05_L2.A2014191.2240.061.2017313105730.hdf,20141912240,916.0,0.9160000435076654
1550,MOD05_L2.A2014192.0015.061.2017313105713.hdf,20141920015,-9999.0,-9.999000474927016
1551,MOD05_L2.A2014192.1155.061.2017313110533.hdf,20141921155,1383.0,1.3830000656889752
1552,MOD05_L2.A2014192.1335.061.2017313110533.hdf,20141921335,1582.0,1.582000075140968
1553,MOD05_L2.A2014192.1515.061.2017313110559.hdf,20141921515,1518.0,1.518000072101131
1554,MOD05_L2.A2014192.1650.061.2017313110541.hdf,20141921650,466.0,0.4660000221338123
1555,MOD05_L2.A2014192.1830.061.2017313110328.hdf,20141921830,1302.0,1.3020000618416816
1556,MOD05_L2.A2014192.2005.061.2017313110156.hdf,20141922005,1436.0,1.43600006820634
1557,MOD05_L2.A2014192.2145.061.2017313110148.hdf,20141922145,1316.0,1.316000062506646
1558,MOD05_L2.A2014192.2320.061.2017313110406.hdf,20141922320,1117.0,1.117000053054653
1559,MOD05_L2.A2014193.1240.061.2017313113226.hdf,20141931240,1792.0,1.7920000851154327
1560,MOD05_L2.A2014193.1420.061.2017313113027.hdf,20141931420,1786.0,1.786000084830448
1561,MOD05_L2.A2014193.1555.061.2017313113049.hdf,20141931555,1734.0,1.7340000823605806
1562,MOD05_L2.A2014193.1735.061.2017313112935.hdf,20141931735,1507.0,1.5070000715786591
1563,MOD05_L2.A2014193.1910.061.2017313113008.hdf,20141931910,1515.0,1.5150000719586387
1564,MOD05_L2.A2014193.2050.061.2017313113110.hdf,20141932050,1468.0,1.4680000697262585
1565,MOD05_L2.A2014193.2225.061.2017313113002.hdf,20141932225,1273.0,1.2730000604642555
1566,MOD05_L2.A2014194.0005.061.2017313114457.hdf,20141940005,1028.0,1.02800004882738
1567,MOD05_L2.A2014194.1145.061.2017313114259.hdf,20141941145,1622.0,1.622000077040866
1568,MOD05_L2.A2014194.1325.061.2017313114024.hdf,20141941325,1606.0,1.6060000762809068
1569,MOD05_L2.A2014194.1500.061.2017313113922.hdf,20141941500,1565.0,1.5650000743335113
1570,MOD05_L2.A2014194.1640.061.2017313113942.hdf,20141941640,1565.0,1.5650000743335113
1571,MOD05_L2.A2014194.1815.061.2017313114047.hdf,20141941815,1346.0,1.3460000639315695
1572,MOD05_L2.A2014194.1955.061.2017313113904.hdf,20141941955,1196.0,1.1960000568069518
1573,MOD05_L2.A2014194.2130.061.2017313114046.hdf,20141942130,1103.0,1.1030000523896888
1574,MOD05_L2.A2014194.2310.061.2017313114005.hdf,20141942310,988.0,0.9880000469274819
1575,MOD05_L2.A2014195.1230.061.2017313114715.hdf,20141951230,836.0,0.8360000397078693
1576,MOD05_L2.A2014195.1405.061.2017313114646.hdf,20141951405,543.0,0.5430000257911161
1577,MOD05_L2.A2014195.1545.061.2017313114531.hdf,20141951545,432.0,0.43200002051889896
1578,MOD05_L2.A2014195.1720.061.2017313114458.hdf,20141951720,201.0,0.2010000095469877
1579,MOD05_L2.A2014195.1900.061.2017313114230.hdf,20141951900,389.0,0.38900001847650856
1580,MOD05_L2.A2014195.2035.061.2017313114418.hdf,20141952035,392.0,0.3920000186190009
1581,MOD05_L2.A2014195.2215.061.2017313114326.hdf,20141952215,230.0,0.2300000109244138
1582,MOD05_L2.A2014195.2350.061.2017313114312.hdf,20141952350,-9999.0,-9.999000474927016
1583,MOD05_L2.A2014196.1130.061.2017313162125.hdf,20141961130,1159.0,1.159000055049546
1584,MOD05_L2.A2014196.1310.061.2017313161738.hdf,20141961310,546.0,0.5460000259336084
1585,MOD05_L2.A2014196.1450.061.2017313161827.hdf,20141961450,614.0,0.6140000291634351
1586,MOD05_L2.A2014196.1625.061.2017313162014.hdf,20141961625,159.0,0.15900000755209476
1587,MOD05_L2.A2014196.1805.061.2017313161849.hdf,20141961805,393.0,0.39300001866649836
1588,MOD05_L2.A2014196.1940.061.2017313161943.hdf,20141961940,311.0,0.31100001477170736
1589,MOD05_L2.A2014196.2120.061.2017313161754.hdf,20141962120,312.0,0.3120000148192048
1590,MOD05_L2.A2014196.2255.061.2017313161800.hdf,20141962255,399.0,0.39900001895148307
1591,MOD05_L2.A2014197.1215.061.2017313180900.hdf,20141971215,727.0,0.7270000345306471
1592,MOD05_L2.A2014197.1355.061.2017313180617.hdf,20141971355,1210.0,1.210000057471916
1593,MOD05_L2.A2014197.1530.061.2017313180720.hdf,20141971530,620.0,0.6200000294484198
1594,MOD05_L2.A2014197.1710.061.2017313180854.hdf,20141971710,847.0,0.8470000402303413
1595,MOD05_L2.A2014197.1845.061.2017313180849.hdf,20141971845,890.0,0.8900000422727317
1596,MOD05_L2.A2014197.2025.061.2017313180622.hdf,20141972025,883.0,0.8830000419402495
1597,MOD05_L2.A2014197.2200.061.2017313180604.hdf,20141972200,738.0,0.7380000350531191
1598,MOD05_L2.A2014197.2340.061.2017313180526.hdf,20141972340,668.0,0.6680000317282975
1599,MOD05_L2.A2014198.1120.061.2017313185955.hdf,20141981120,501.0,0.5010000237962231
1600,MOD05_L2.A2014198.1300.061.2017313185555.hdf,20141981300,1866.0,1.8660000886302441
1601,MOD05_L2.A2014198.1435.061.2017313185702.hdf,20141981435,436.0,0.43600002070888877
1602,MOD05_L2.A2014198.1615.061.2017313185409.hdf,20141981615,293.0,0.29300001391675323
1603,MOD05_L2.A2014198.1750.061.2017313185300.hdf,20141981750,248.0,0.24800001177936792
1604,MOD05_L2.A2014198.1930.061.2017313185822.hdf,20141981930,198.0,0.19800000940449536
1605,MOD05_L2.A2014198.2105.061.2017313185321.hdf,20141982105,736.0,0.7360000349581242
1606,MOD05_L2.A2014198.2245.061.2017313185408.hdf,20141982245,204.0,0.20400000968948007
1607,MOD05_L2.A2014199.0020.061.2017313185629.hdf,20141990020,-9999.0,-9.999000474927016
1608,MOD05_L2.A2014199.1205.061.2017313185443.hdf,20141991205,1068.0,1.068000050727278
1609,MOD05_L2.A2014199.1340.061.2017313185115.hdf,20141991340,702.0,0.7020000333432108
1610,MOD05_L2.A2014199.1520.061.2017313185340.hdf,20141991520,1064.0,1.0640000505372882
1611,MOD05_L2.A2014199.1655.061.2017313185134.hdf,20141991655,1765.0,1.7650000838330016
1612,MOD05_L2.A2014199.1835.061.2017313184904.hdf,20141991835,801.0,0.8010000380454585
1613,MOD05_L2.A2014199.2010.061.2017313185129.hdf,20141992010,1441.0,1.4410000684438273
1614,MOD05_L2.A2014199.2150.061.2017313185501.hdf,20141992150,616.0,0.61600002925843
1615,MOD05_L2.A2014199.2325.061.2017313185041.hdf,20141992325,-9999.0,-9.999000474927016
1616,MOD05_L2.A2014200.1245.061.2017313184831.hdf,20142001245,1263.0,1.263000059989281
1617,MOD05_L2.A2014200.1425.061.2017313184741.hdf,20142001425,1460.0,1.460000069346279
1618,MOD05_L2.A2014200.1600.061.2017313184716.hdf,20142001600,1307.0,1.3070000620791689
1619,MOD05_L2.A2014200.1740.061.2017313184527.hdf,20142001740,1154.0,1.1540000548120588
1620,MOD05_L2.A2014200.1915.061.2017313184714.hdf,20142001915,1134.0,1.1340000538621098
1621,MOD05_L2.A2014200.2055.061.2017313184503.hdf,20142002055,1057.0,1.057000050204806
1622,MOD05_L2.A2014200.2230.061.2017313185953.hdf,20142002230,-9999.0,-9.999000474927016
1623,MOD05_L2.A2014201.0010.061.2017313185828.hdf,20142010010,636.0,0.636000030208379
1624,MOD05_L2.A2014201.1150.061.2017313190108.hdf,20142011150,1248.0,1.2480000592768192
1625,MOD05_L2.A2014201.1330.061.2017313190544.hdf,20142011330,1570.0,1.5700000745709985
1626,MOD05_L2.A2014201.1505.061.2017313190255.hdf,20142011505,1603.0,1.6030000761384144
1627,MOD05_L2.A2014201.1645.061.2017313190508.hdf,20142011645,1299.0,1.2990000616991892
1628,MOD05_L2.A2014201.1820.061.2017313190514.hdf,20142011820,1152.0,1.152000054717064
1629,MOD05_L2.A2014201.2000.061.2017313190519.hdf,20142012000,1278.0,1.2780000607017428
1630,MOD05_L2.A2014201.2135.061.2017313190856.hdf,20142012135,1201.0,1.201000057044439
1631,MOD05_L2.A2014201.2315.061.2017313190926.hdf,20142012315,809.0,0.8090000384254381
1632,MOD05_L2.A2014202.1235.061.2017313193243.hdf,20142021235,1440.0,1.4400000683963299
1633,MOD05_L2.A2014202.1410.061.2017313192903.hdf,20142021410,1451.0,1.4510000689188018
1634,MOD05_L2.A2014202.1550.061.2017313192920.hdf,20142021550,1343.0,1.343000063789077
1635,MOD05_L2.A2014202.1725.061.2017313193044.hdf,20142021725,766.0,0.7660000363830477
1636,MOD05_L2.A2014202.1905.061.2017313193428.hdf,20142021905,750.0,0.7500000356230885
1637,MOD05_L2.A2014202.2040.061.2017313193213.hdf,20142022040,502.0,0.5020000238437206
1638,MOD05_L2.A2014202.2220.061.2017313193035.hdf,20142022220,177.0,0.17700000840704888
1639,MOD05_L2.A2014203.0000.061.2017313193030.hdf,20142030000,70.0,0.07000000332482159
1640,MOD05_L2.A2014203.1140.061.2017313192243.hdf,20142031140,439.0,0.4390000208513811
1641,MOD05_L2.A2014203.1315.061.2017313192410.hdf,20142031315,754.0,0.7540000358130783
1642,MOD05_L2.A2014203.1810.061.2017313192304.hdf,20142031810,522.0,0.5220000247936696
1643,MOD05_L2.A2014203.1945.061.2017313192520.hdf,20142031945,314.0,0.3140000149141997
1644,MOD05_L2.A2014203.2125.061.2017313192816.hdf,20142032125,950.0,0.9500000451225787
1645,MOD05_L2.A2014203.2300.061.2017313192344.hdf,20142032300,-9999.0,-9.999000474927016
1646,MOD05_L2.A2014204.1220.061.2017313201402.hdf,20142041220,1432.0,1.4320000680163503
1647,MOD05_L2.A2014204.1400.061.2017313201336.hdf,20142041400,728.0,0.7280000345781446
1648,MOD05_L2.A2014204.1535.061.2017313201406.hdf,20142041535,1378.0,1.378000065451488
1649,MOD05_L2.A2014204.1715.061.2017313201430.hdf,20142041715,1093.0,1.0930000519147143
1650,MOD05_L2.A2014204.1850.061.2017313201500.hdf,20142041850,677.0,0.6770000321557745
1651,MOD05_L2.A2014204.2030.061.2017313201529.hdf,20142042030,329.0,0.3290000156266615
1652,MOD05_L2.A2014204.2205.061.2017313201538.hdf,20142042205,-9999.0,-9.999000474927016
1653,MOD05_L2.A2014204.2345.061.2017313201639.hdf,20142042345,45.0,0.04500000213738531
1654,MOD05_L2.A2014205.1125.061.2017313200434.hdf,20142051125,195.0,0.195000009262003
1655,MOD05_L2.A2014205.1305.061.2017313200445.hdf,20142051305,1334.0,1.3340000633616
1656,MOD05_L2.A2014205.1445.061.2017313200737.hdf,20142051445,1661.0,1.6610000788932666
1657,MOD05_L2.A2014205.1620.061.2017313200744.hdf,20142051620,1394.0,1.3940000662114471
1658,MOD05_L2.A2014205.1755.061.2017313200537.hdf,20142051755,1438.0,1.438000068301335
1659,MOD05_L2.A2014205.1935.061.2017313200509.hdf,20142051935,135.0,0.13500000641215593
1660,MOD05_L2.A2014205.2110.061.2017313200504.hdf,20142052110,-9999.0,-9.999000474927016
1661,MOD05_L2.A2014205.2250.061.2017313200637.hdf,20142052250,179.0,0.17900000850204378
1662,MOD05_L2.A2014206.0030.061.2017313223437.hdf,20142060030,-9999.0,-9.999000474927016
1663,MOD05_L2.A2014206.1210.061.2017313222853.hdf,20142061210,716.0,0.7160000340081751
1664,MOD05_L2.A2014206.1350.061.2017313223040.hdf,20142061350,1691.0,1.6910000803181902
1665,MOD05_L2.A2014206.1525.061.2017313222957.hdf,20142061525,1535.0,1.5350000729085878
1666,MOD05_L2.A2014206.1705.061.2017313222948.hdf,20142061705,348.0,0.34800001652911305
1667,MOD05_L2.A2014206.1840.061.2017313223000.hdf,20142061840,201.0,0.2010000095469877
1668,MOD05_L2.A2014206.2015.061.2017313222941.hdf,20142062015,228.0,0.2280000108294189
1669,MOD05_L2.A2014206.2155.061.2017313222919.hdf,20142062155,779.0,0.7790000370005146
1670,MOD05_L2.A2014206.2335.061.2017313223039.hdf,20142062335,517.0,0.5170000245561823
1671,MOD05_L2.A2014207.1115.061.2017313222705.hdf,20142071115,403.0,0.4030000191414729
1672,MOD05_L2.A2014207.1250.061.2017313222642.hdf,20142071250,843.0,0.8430000400403515
1673,MOD05_L2.A2014207.1430.061.2017313222504.hdf,20142071430,1469.0,1.469000069773756
1674,MOD05_L2.A2014207.1610.061.2017313222430.hdf,20142071610,455.0,0.45500002161134034
1675,MOD05_L2.A2014207.1745.061.2017313222652.hdf,20142071745,345.0,0.3450000163866207
1676,MOD05_L2.A2014207.1920.061.2017313222414.hdf,20142071920,211.0,0.21100001002196223
1677,MOD05_L2.A2014207.2100.061.2017313222414.hdf,20142072100,158.0,0.1580000075045973
1678,MOD05_L2.A2014207.2240.061.2017313222409.hdf,20142072240,651.0,0.6510000309208408
1679,MOD05_L2.A2014208.0015.061.2017313223209.hdf,20142080015,-9999.0,-9.999000474927016
1680,MOD05_L2.A2014208.1155.061.2017313223536.hdf,20142081155,353.0,0.3530000167666003
1681,MOD05_L2.A2014208.1335.061.2017313223557.hdf,20142081335,269.0,0.2690000127768144
1682,MOD05_L2.A2014208.1515.061.2017313223621.hdf,20142081515,1360.0,1.3600000645965338
1683,MOD05_L2.A2014208.1650.061.2017313223706.hdf,20142081650,1518.0,1.518000072101131
1684,MOD05_L2.A2014208.1830.061.2017313223759.hdf,20142081830,1380.0,1.3800000655464828
1685,MOD05_L2.A2014208.2005.061.2017313223843.hdf,20142082005,1092.0,1.0920000518672168
1686,MOD05_L2.A2014208.2140.061.2017313223916.hdf,20142082140,-9999.0,-9.999000474927016
1687,MOD05_L2.A2014208.2320.061.2017313223951.hdf,20142082320,-9999.0,-9.999000474927016
1688,MOD05_L2.A2014209.1240.061.2017313230633.hdf,20142091240,289.0,0.2890000137267634
1689,MOD05_L2.A2014209.1420.061.2017313230818.hdf,20142091420,313.0,0.31300001486670226
1690,MOD05_L2.A2014209.1555.061.2017313230759.hdf,20142091555,240.0,0.2400000113993883
1691,MOD05_L2.A2014209.1735.061.2017313230900.hdf,20142091735,303.0,0.30300001439172775
1692,MOD05_L2.A2014209.1910.061.2017313230819.hdf,20142091910,233.0,0.23300001106690615
1693,MOD05_L2.A2014209.2045.061.2017313230752.hdf,20142092045,-9999.0,-9.999000474927016
1694,MOD05_L2.A2014209.2225.061.2017313230852.hdf,20142092225,99.0,0.09900000470224768
1695,MOD05_L2.A2014210.0005.061.2017313234707.hdf,20142100005,-9999.0,-9.999000474927016
1696,MOD05_L2.A2014210.1145.061.2017313234738.hdf,20142101145,780.0,0.780000037048012
1697,MOD05_L2.A2014210.1325.061.2017313234556.hdf,20142101325,1508.0,1.5080000716261566
1698,MOD05_L2.A2014210.1500.061.2017313234749.hdf,20142101500,1496.0,1.4960000710561872
1699,MOD05_L2.A2014210.1640.061.2017313234531.hdf,20142101640,1242.0,1.2420000589918345
1700,MOD05_L2.A2014210.1815.061.2017313234512.hdf,20142101815,1306.0,1.3060000620316714
1701,MOD05_L2.A2014210.1955.061.2017313234513.hdf,20142101955,1138.0,1.1380000540520996
1702,MOD05_L2.A2014210.2130.061.2017313234429.hdf,20142102130,1162.0,1.1620000551920384
1703,MOD05_L2.A2014210.2310.061.2017313234446.hdf,20142102310,548.0,0.5480000260286033
1704,MOD05_L2.A2014211.1230.061.2017314000518.hdf,20142111230,316.0,0.3160000150091946
1705,MOD05_L2.A2014211.1405.061.2017314000405.hdf,20142111405,321.0,0.32100001524668187
1706,MOD05_L2.A2014211.1545.061.2017314000456.hdf,20142111545,308.0,0.308000014629215
1707,MOD05_L2.A2014211.1720.061.2017314000420.hdf,20142111720,312.0,0.3120000148192048
1708,MOD05_L2.A2014211.1900.061.2017314000327.hdf,20142111900,282.0,0.28200001339428127
1709,MOD05_L2.A2014211.2035.061.2017314000350.hdf,20142112035,239.0,0.23900001135189086
1710,MOD05_L2.A2014211.2215.061.2017314000344.hdf,20142112215,479.0,0.4790000227512792
1711,MOD05_L2.A2014211.2350.061.2017314000355.hdf,20142112350,-9999.0,-9.999000474927016
1712,MOD05_L2.A2014212.1130.061.2017314011320.hdf,20142121130,1163.0,1.1630000552395359
1713,MOD05_L2.A2014212.1310.061.2017314011644.hdf,20142121310,1037.0,1.037000049254857
1714,MOD05_L2.A2014212.1450.061.2017314011414.hdf,20142121450,420.0,0.42000001994892955
1715,MOD05_L2.A2014212.1625.061.2017314011732.hdf,20142121625,277.0,0.277000013156794
1716,MOD05_L2.A2014212.1805.061.2017314011350.hdf,20142121805,261.0,0.2610000123968348
1717,MOD05_L2.A2014212.1940.061.2017314012021.hdf,20142121940,701.0,0.7010000332957134
1718,MOD05_L2.A2014212.2120.061.2017314011815.hdf,20142122120,118.0,0.11800000560469925
1719,MOD05_L2.A2014212.2255.061.2017314011551.hdf,20142122255,-9999.0,-9.999000474927016
1720,MOD05_L2.A2014213.1215.061.2017314012104.hdf,20142131215,574.0,0.574000027263537
1721,MOD05_L2.A2014213.1355.061.2017314012614.hdf,20142131355,351.0,0.3510000166716054
1722,MOD05_L2.A2014213.1530.061.2017314013036.hdf,20142131530,597.0,0.5970000283559784
1723,MOD05_L2.A2014213.1710.061.2017314012057.hdf,20142131710,639.0,0.6390000303508714
1724,MOD05_L2.A2014213.1845.061.2017314013019.hdf,20142131845,627.0,0.627000029780902
1725,MOD05_L2.A2014213.2025.061.2017314012218.hdf,20142132025,312.0,0.3120000148192048
1726,MOD05_L2.A2014213.2200.061.2017314012100.hdf,20142132200,-9999.0,-9.999000474927016
1727,MOD05_L2.A2014213.2340.061.2017314012132.hdf,20142132340,-9999.0,-9.999000474927016
1728,MOD05_L2.A2014214.1120.061.2017314012710.hdf,20142141120,342.0,0.34200001624412835
1729,MOD05_L2.A2014214.1300.061.2017314012517.hdf,20142141300,595.0,0.5950000282609835
1730,MOD05_L2.A2014214.1435.061.2017314012826.hdf,20142141435,1113.0,1.1130000528646633
1731,MOD05_L2.A2014214.1615.061.2017314012739.hdf,20142141615,490.0,0.49000002327375114
1732,MOD05_L2.A2014214.1750.061.2017314012538.hdf,20142141750,183.0,0.1830000086920336
1733,MOD05_L2.A2014214.1930.061.2017314012757.hdf,20142141930,159.0,0.15900000755209476
1734,MOD05_L2.A2014214.2105.061.2017314012846.hdf,20142142105,101.0,0.10100000479724258
1735,MOD05_L2.A2014214.2245.061.2017314012934.hdf,20142142245,55.0,0.05500000261235982
1736,MOD05_L2.A2014215.0020.061.2017314012852.hdf,20142150020,-9999.0,-9.999000474927016
1737,MOD05_L2.A2014215.0025.061.2017314012831.hdf,20142150025,-9999.0,-9.999000474927016
1738,MOD05_L2.A2014215.1205.061.2017314013139.hdf,20142151205,448.0,0.4480000212788582
1739,MOD05_L2.A2014215.1340.061.2017314013124.hdf,20142151340,878.0,0.8780000417027622
1740,MOD05_L2.A2014215.1520.061.2017314013446.hdf,20142151520,1314.0,1.314000062411651
1741,MOD05_L2.A2014215.1655.061.2017314013322.hdf,20142151655,1558.0,1.5580000740010291
1742,MOD05_L2.A2014215.1835.061.2017314013204.hdf,20142151835,403.0,0.4030000191414729
1743,MOD05_L2.A2014215.2010.061.2017314013611.hdf,20142152010,261.0,0.2610000123968348
1744,MOD05_L2.A2014215.2150.061.2017314013405.hdf,20142152150,176.0,0.17600000835955143
1745,MOD05_L2.A2014215.2325.061.2017314013834.hdf,20142152325,-9999.0,-9.999000474927016
1746,MOD05_L2.A2014216.1245.061.2017314013857.hdf,20142161245,386.0,0.3860000183340162
1747,MOD05_L2.A2014216.1425.061.2017314013946.hdf,20142161425,743.0,0.7430000352906063
1748,MOD05_L2.A2014216.1600.061.2017314014007.hdf,20142161600,1406.0,1.4060000667814165
1749,MOD05_L2.A2014216.1740.061.2017314014042.hdf,20142161740,1705.0,1.7050000809831545
1750,MOD05_L2.A2014216.1915.061.2017314014111.hdf,20142161915,1508.0,1.5080000716261566
1751,MOD05_L2.A2014216.2055.061.2017314014147.hdf,20142162055,652.0,0.6520000309683383
1752,MOD05_L2.A2014216.2230.061.2017314014201.hdf,20142162230,-9999.0,-9.999000474927016
1753,MOD05_L2.A2014217.0010.061.2017314014259.hdf,20142170010,-9999.0,-9.999000474927016
1754,MOD05_L2.A2014217.1150.061.2017314014824.hdf,20142171150,1313.0,1.3130000623641536
1755,MOD05_L2.A2014217.1330.061.2017314014859.hdf,20142171330,1610.0,1.6100000764708966
1756,MOD05_L2.A2014217.1505.061.2017314014937.hdf,20142171505,1636.0,1.6360000777058303
1757,MOD05_L2.A2014217.1645.061.2017314015019.hdf,20142171645,485.0,0.4850000230362639
1758,MOD05_L2.A2014217.1820.061.2017314015057.hdf,20142171820,102.0,0.10200000484474003
1759,MOD05_L2.A2014217.2000.061.2017314015135.hdf,20142172000,167.0,0.16700000793207437
1760,MOD05_L2.A2014217.2135.061.2017314015254.hdf,20142172135,-9999.0,-9.999000474927016
1761,MOD05_L2.A2014217.2315.061.2017314015249.hdf,20142172315,-9999.0,-9.999000474927016
1762,MOD05_L2.A2014218.1235.061.2017314015936.hdf,20142181235,217.0,0.21700001030694693
1763,MOD05_L2.A2014218.1410.061.2017314020000.hdf,20142181410,143.0,0.14300000679213554
1764,MOD05_L2.A2014218.1550.061.2017314020022.hdf,20142181550,96.0,0.09600000455975533
1765,MOD05_L2.A2014218.1725.061.2017314020056.hdf,20142181725,220.0,0.2200000104494393
1766,MOD05_L2.A2014218.1905.061.2017314020132.hdf,20142181905,296.0,0.2960000140592456
1767,MOD05_L2.A2014218.2040.061.2017314020129.hdf,20142182040,-9999.0,-9.999000474927016
1768,MOD05_L2.A2014218.2220.061.2017314020252.hdf,20142182220,194.0,0.19400000921450555
1769,MOD05_L2.A2014219.0000.061.2017314020326.hdf,20142190000,-9999.0,-9.999000474927016
1770,MOD05_L2.A2014219.1140.061.2017314020812.hdf,20142191140,459.0,0.45900002180133015
1771,MOD05_L2.A2014219.1315.061.2017314020850.hdf,20142191315,556.0,0.5560000264085829
1772,MOD05_L2.A2014219.1455.061.2017314020914.hdf,20142191455,562.0,0.5620000266935676
1773,MOD05_L2.A2014219.1630.061.2017314020958.hdf,20142191630,404.0,0.4040000191889703
1774,MOD05_L2.A2014219.1810.061.2017314021035.hdf,20142191810,266.0,0.26600001263432205
1775,MOD05_L2.A2014219.1945.061.2017314021106.hdf,20142191945,360.0,0.36000001709908247
1776,MOD05_L2.A2014219.2125.061.2017314021201.hdf,20142192125,362.0,0.3620000171940774
1777,MOD05_L2.A2014219.2300.061.2017314021128.hdf,20142192300,-9999.0,-9.999000474927016
1778,MOD05_L2.A2014220.1220.061.2017314021711.hdf,20142201220,1557.0,1.5570000739535317
1779,MOD05_L2.A2014220.1400.061.2017314021730.hdf,20142201400,1590.0,1.5900000755209476
1780,MOD05_L2.A2014220.1540.061.2017314021809.hdf,20142201540,1432.0,1.4320000680163503
1781,MOD05_L2.A2014220.1715.061.2017314022122.hdf,20142201715,1254.0,1.254000059561804
1782,MOD05_L2.A2014220.1850.061.2017314022133.hdf,20142201850,1214.0,1.2140000576619059
1783,MOD05_L2.A2014220.2030.061.2017314021926.hdf,20142202030,743.0,0.7430000352906063
1784,MOD05_L2.A2014220.2205.061.2017314021947.hdf,20142202205,-9999.0,-9.999000474927016
1785,MOD05_L2.A2014220.2345.061.2017314022016.hdf,20142202345,-9999.0,-9.999000474927016
1786,MOD05_L2.A2014221.1125.061.2017314022455.hdf,20142211125,1092.0,1.0920000518672168
1787,MOD05_L2.A2014221.1305.061.2017314022528.hdf,20142211305,1323.0,1.323000062839128
1788,MOD05_L2.A2014221.1445.061.2017314022600.hdf,20142211445,1301.0,1.3010000617941841
1789,MOD05_L2.A2014221.1620.061.2017314022637.hdf,20142211620,1165.0,1.1650000553345308
1790,MOD05_L2.A2014221.1755.061.2017314022729.hdf,20142211755,1031.0,1.0310000489698723
1791,MOD05_L2.A2014221.1935.061.2017314022746.hdf,20142211935,939.0,0.9390000446001068
1792,MOD05_L2.A2014221.2110.061.2017314022739.hdf,20142212110,-9999.0,-9.999000474927016
1793,MOD05_L2.A2014221.2250.061.2017314022802.hdf,20142212250,-9999.0,-9.999000474927016
